Job No,Job Date,Warehouse,Warehouse Status,Machine,Status,Post Date,Start-Time,End-Time,Elapsed-Time,UOM,Input Qty,Output Qty,Yield Loss Qty,Department,Description,Input Value,Output Value,Expenses,User Defined 1,UserDefined2,Input Units,Output Units,Operator,Finished Product,First Seen,Last Seen
12224,2026-01-16,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-19,5:13AM,,18:47:00,LBS,8851.0,8851.0,0.0,Plus Materials,,221.275,221.3,0.0,,,22,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12226,2026-01-16,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-19,5:13AM,,18:47:00,LBS,8834.0,8834.0,0.0,Plus Materials,,1280.93,1280.94,0.0,,,25,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12229,2026-01-19,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-20,5:07AM,,18:53:00,LBS,8551.0,8551.0,0.0,Plus Materials,,-51.0436,-51.04,0.0,,,19,5,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12230,2026-01-19,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-20,5:07AM,,18:53:00,LBS,5685.0,5685.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12233,2026-01-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-20,5:08AM,,18:52:00,LBS,9054.0,9054.0,0.0,Plus Materials,,0.0,0.0,0.0,,,12,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12235,2026-01-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-20,5:08AM,,18:52:00,LBS,13374.0,13374.0,0.0,Plus Materials,,2553.9463,2553.94,0.0,,,32,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12237,2026-01-19,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-20,5:08AM,,18:52:00,LBS,3255.0,3255.0,0.0,Plus Materials,,325.5,325.5,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12239,2026-01-19,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-20,5:09AM,,18:51:00,LBS,6800.0,6800.0,0.0,Plus Materials,,50.9696,50.97,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12243,2026-01-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-20,5:09AM,,18:51:00,LBS,8012.0,8012.0,0.0,Plus Materials,,480.72,480.72,0.0,,,34,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12245,2026-01-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-20,5:10AM,,18:50:00,LBS,7120.0,7120.0,0.0,Plus Materials,,427.2,427.2,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12247,2026-01-19,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-20,5:10AM,,18:50:00,LBS,10487.0,10487.0,0.0,Plus Materials,,1520.615,1520.64,0.0,,,38,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12253,2026-01-19,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-20,5:11AM,,18:49:00,LBS,5790.0,5790.0,0.0,Plus Materials,,1592.2549,1592.25,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12255,2026-01-19,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-20,5:12AM,,18:48:00,LBS,11051.0,11051.0,0.0,Plus Materials,,663.06,663.06,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12260,2026-01-20,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-21,5:59AM,,18:01:00,LBS,8304.0,8304.0,0.0,Plus Materials,,-67.16,-67.16,0.0,,,15,7,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12264,2026-01-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-21,6:00AM,,18:00:00,LBS,7750.0,7750.0,0.0,Plus Materials,,365.2041,365.21,0.0,,,2,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12265,2026-01-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-21,6:00AM,,18:00:00,LBS,1798.0,1798.0,0.0,Plus Materials,,-71.92,-71.92,0.0,,,2,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12266,2026-01-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-21,6:00AM,,18:00:00,LBS,3904.0,3904.0,0.0,Plus Materials,,273.28,273.28,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12268,2026-01-20,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-21,6:00AM,,18:00:00,LBS,4743.0,4743.0,0.0,Plus Materials,,94.35,94.35,0.0,,,39,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12270,2026-01-20,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-21,6:00AM,,18:00:00,LBS,9055.0,9055.0,0.0,Plus Materials,,1068.3154,1068.31,0.0,,,20,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12274,2026-01-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-21,6:01AM,,17:59:00,LBS,8644.0,8644.0,0.0,Plus Materials,,432.2,432.2,0.0,,,26,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12276,2026-01-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-21,6:01AM,,17:59:00,LBS,9042.0,9042.0,0.0,Plus Materials,,637.96,637.96,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12278,2026-01-20,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-21,6:02AM,,17:58:00,LBS,2802.0,2802.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12284,2026-01-20,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-21,6:03AM,,17:57:00,LBS,6468.0,6468.0,0.0,Plus Materials,,194.9792,194.98,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12286,2026-01-20,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-21,6:03AM,,17:57:00,LBS,11271.0,11271.0,0.0,Plus Materials,,788.97,788.97,0.0,,,205,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12290,2026-01-20,PRN Southeast,COMPLETED,BALER,Posted,2026-01-21,6:03AM,,17:57:00,LBS,9860.0,8630.0,1230.0,Plus Materials,,706.67,1199.66,493.0,,,29,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12291,2026-01-21,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-22,6:00AM,,18:00:00,LBS,2109.0,2109.0,0.0,Plus Materials,,202.9401,202.94,0.0,,,15,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12295,2026-01-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-22,6:01AM,,17:59:00,LBS,8652.0,8652.0,0.0,Plus Materials,,692.16,692.16,0.0,,,11,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12297,2026-01-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-22,6:01AM,,17:59:00,LBS,13600.0,13600.0,0.0,Plus Materials,,482.72,482.73,0.0,,,17,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12299,2026-01-21,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-22,6:01AM,,17:59:00,LBS,1962.0,1962.0,0.0,Plus Materials,,27.04,27.04,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12301,2026-01-21,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-22,6:02AM,,17:58:00,LBS,6660.0,6660.0,0.0,Plus Materials,,534.3069,534.31,0.0,,,30,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12305,2026-01-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-22,6:02AM,,17:58:00,LBS,8658.0,8658.0,0.0,Plus Materials,,930.0135,930.02,0.0,,,14,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12307,2026-01-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-22,6:03AM,,17:57:00,LBS,12613.0,12613.0,0.0,Plus Materials,,882.91,882.91,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12309,2026-01-21,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-22,6:03AM,,17:57:00,LBS,2474.0,2474.0,0.0,Plus Materials,,322.6499,322.65,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12315,2026-01-21,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-22,6:04AM,,17:56:00,LBS,6474.0,6474.0,0.0,Plus Materials,,64.74,64.74,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12317,2026-01-21,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-22,6:04AM,,17:56:00,LBS,10431.0,10431.0,0.0,Plus Materials,,104.31,104.31,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12321,2026-01-22,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-23,5:57AM,,18:03:00,LBS,8952.0,8952.0,0.0,Plus Materials,,0.0,0.0,0.0,,,10,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12322,2026-01-22,Plus Monroe Warehouse,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2026-01-23,5:57AM,,18:03:00,LBS,1131.0,1131.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12325,2026-01-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-23,5:58AM,,18:02:00,LBS,9206.0,9206.0,0.0,Plus Materials,,928.69,928.68,0.0,,,45,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12327,2026-01-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-23,5:58AM,,18:02:00,LBS,14603.0,14603.0,0.0,Plus Materials,,1153.2,1153.2,0.0,,,3,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12329,2026-01-22,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-23,5:58AM,,18:02:00,LBS,7502.0,7502.0,0.0,Plus Materials,,918.9803,918.98,0.0,,,18,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12335,2026-01-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-23,5:59AM,,18:01:00,LBS,9525.0,9525.0,0.0,Plus Materials,,696.57,696.57,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12337,2026-01-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-23,5:59AM,,18:01:00,LBS,11013.0,11013.0,0.0,Plus Materials,,924.3304,924.32,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12339,2026-01-22,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-23,6:00AM,,18:00:00,LBS,7057.0,7057.0,0.0,Plus Materials,,864.4691,864.47,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12345,2026-01-22,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-23,6:01AM,,17:59:00,LBS,6448.0,6448.0,0.0,Plus Materials,,379.1089,379.11,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12347,2026-01-22,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-23,6:01AM,,17:59:00,LBS,10162.0,10162.0,0.0,Plus Materials,,101.62,101.62,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12351,2026-01-22,PRN Southeast,COMPLETED,BALER,Posted,2026-01-23,6:02AM,,17:58:00,LBS,4142.0,3625.0,517.0,Plus Materials,,292.72,499.82,207.1,,,15,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12352,2026-01-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-26,5:53AM,,18:07:00,LBS,1470.0,1470.0,0.0,Plus Materials,,0.0,0.0,0.0,,,1,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12353,2026-01-23,Plus Monroe Warehouse,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2026-01-26,5:53AM,,18:07:00,LBS,1095.0,1095.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12356,2026-01-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-26,5:54AM,,18:06:00,LBS,10200.0,10200.0,0.0,Plus Materials,,343.72,343.72,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12358,2026-01-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-26,5:54AM,,18:06:00,LBS,11327.0,11327.0,0.0,Plus Materials,,428.78,428.78,0.0,,,44,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12360,2026-01-23,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-26,5:55AM,,18:05:00,LBS,7490.0,7490.0,0.0,Plus Materials,,224.7,224.7,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12362,2026-01-23,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-26,5:55AM,,18:05:00,LBS,6691.0,6691.0,0.0,Plus Materials,,160.2857,160.29,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12366,2026-01-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-26,5:55AM,,18:05:00,LBS,8462.0,8462.0,0.0,Plus Materials,,527.1613,527.15,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12368,2026-01-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-26,5:56AM,,18:04:00,LBS,8633.0,8633.0,0.0,Plus Materials,,646.2086,646.19,0.0,,,10,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12370,2026-01-23,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-26,5:56AM,,18:04:00,LBS,4708.0,4708.0,0.0,Plus Materials,,188.32,188.32,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12376,2026-01-23,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-26,5:57AM,,18:03:00,LBS,6644.0,6644.0,0.0,Plus Materials,,438.494,438.49,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12378,2026-01-23,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-26,5:57AM,,18:03:00,LBS,8221.0,8221.0,0.0,Plus Materials,,791.72,791.72,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12397,2026-01-26,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-27,8:23AM,,15:37:00,LBS,4816.0,4816.0,0.0,Plus Materials,,491.3088,491.31,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12399,2026-01-26,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-27,8:23AM,,15:37:00,LBS,5457.0,5457.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12414,2026-01-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-28,5:07AM,,18:53:00,LBS,6323.0,6323.0,0.0,Plus Materials,,65.4052,65.41,0.0,,,52,4,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12418,2026-01-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-28,5:08AM,,18:52:00,LBS,3500.0,3500.0,0.0,Plus Materials,,35.0,35.0,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12420,2026-01-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-28,5:08AM,,18:52:00,LBS,11990.0,11990.0,0.0,Plus Materials,,232.22,232.2,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12422,2026-01-27,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-28,5:08AM,,18:52:00,LBS,6305.0,6305.0,0.0,Plus Materials,,189.15,189.15,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12424,2026-01-27,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-28,5:09AM,,18:51:00,LBS,4937.0,4937.0,0.0,Plus Materials,,584.4,584.4,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12428,2026-01-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-28,5:09AM,,18:51:00,LBS,8648.0,8648.0,0.0,Plus Materials,,86.48,86.48,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12430,2026-01-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-28,5:10AM,,18:50:00,LBS,10089.0,10089.0,0.0,Plus Materials,,49.07,49.06,0.0,,,1,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12432,2026-01-27,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-28,5:10AM,,18:50:00,LBS,3674.0,3674.0,0.0,Plus Materials,,281.0644,281.07,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12438,2026-01-27,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-28,5:11AM,,18:49:00,LBS,6630.0,6630.0,0.0,Plus Materials,,-36.7679,-36.77,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12440,2026-01-27,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-28,5:12AM,,18:48:00,LBS,10120.0,10120.0,0.0,Plus Materials,,-16.5822,-16.58,0.0,,,7,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12444,2026-01-27,PRN Southeast,COMPLETED,BALER,Posted,2026-01-28,5:12AM,,18:48:00,LBS,3520.0,3455.0,65.0,Plus Materials,,216.03,392.03,176.0,,,9,2,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12445,2026-01-28,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-29,5:54AM,,18:06:00,LBS,6707.0,6707.0,0.0,Plus Materials,,52.9144,52.91,0.0,,,2,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12449,2026-01-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-29,5:55AM,,18:05:00,LBS,10006.0,10006.0,0.0,Plus Materials,,0.0,0.0,0.0,,,12,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12451,2026-01-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-29,5:55AM,,18:05:00,LBS,10754.0,10754.0,0.0,Plus Materials,,12.3827,12.37,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12453,2026-01-28,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-29,5:55AM,,18:05:00,LBS,4406.0,4406.0,0.0,Plus Materials,,132.18,132.18,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12455,2026-01-28,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-29,5:56AM,,18:04:00,LBS,6334.0,6334.0,0.0,Plus Materials,,166.2673,166.27,0.0,,,5,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12459,2026-01-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-29,5:56AM,,18:04:00,LBS,8616.0,8616.0,0.0,Plus Materials,,689.28,689.28,0.0,,,46,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12461,2026-01-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-29,5:56AM,,18:04:00,LBS,9822.0,9822.0,0.0,Plus Materials,,390.3091,390.31,0.0,,,33,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12463,2026-01-28,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-29,5:57AM,,18:03:00,LBS,3489.0,3489.0,0.0,Plus Materials,,104.67,104.67,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12469,2026-01-28,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-29,5:58AM,,18:02:00,LBS,5636.0,5636.0,0.0,Plus Materials,,718.041,718.04,0.0,,,48,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12471,2026-01-28,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-29,5:58AM,,18:02:00,LBS,3340.0,3340.0,0.0,Plus Materials,,267.2,267.2,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12475,2026-01-28,PRN Southeast,COMPLETED,BALER,Posted,2026-01-30,5:59AM,,18:01:00,LBS,6607.0,6585.0,22.0,Plus Materials,,230.9,561.25,330.35,,,7,8,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12476,2026-01-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-01-30,5:59AM,,18:01:00,LBS,1147.0,1147.0,0.0,Plus Materials,,22.94,22.94,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12477,2026-01-29,Plus Monroe Warehouse,COMPLETED,AVANGARD (OLD) (1ST SHIFT),Posted,2026-01-30,5:59AM,,18:01:00,LBS,1293.0,1293.0,0.0,Plus Materials,,0.0,0.0,0.0,,,0,1,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12480,2026-01-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (1ST SHIFT),Posted,2026-01-30,6:00AM,,18:00:00,LBS,10282.0,10282.0,0.0,Plus Materials,,822.56,822.56,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12482,2026-01-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (1ST SHIFT),Posted,2026-01-30,6:00AM,,18:00:00,LBS,11762.0,11762.0,0.0,Plus Materials,,874.9203,874.93,0.0,,,9,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12484,2026-01-29,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (1ST SHIFT),Posted,2026-01-30,6:00AM,,18:00:00,LBS,3850.0,3850.0,0.0,Plus Materials,,115.5,115.5,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12486,2026-01-29,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (2ND SHIFT),Posted,2026-01-30,6:01AM,,17:59:00,LBS,6430.0,6430.0,0.0,Plus Materials,,649.1044,649.11,0.0,,,8,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12490,2026-01-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (2ND SHIFT),Posted,2026-01-30,6:02AM,,17:58:00,LBS,8802.0,8802.0,0.0,Plus Materials,,704.16,704.16,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12492,2026-01-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (2ND SHIFT),Posted,2026-01-30,6:02AM,,17:58:00,LBS,10811.0,10811.0,0.0,Plus Materials,,798.2384,798.23,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12494,2026-01-29,Monroe Processing Warehouse,COMPLETED,SHREDDER/GRINDER (2ND SHIFT),Posted,2026-01-30,6:02AM,,17:58:00,LBS,3999.0,3999.0,0.0,Plus Materials,,270.8779,270.88,0.0,,,0,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12500,2026-01-29,Plus Monroe Warehouse,COMPLETED,EXTRUDER (3RD SHIFT),Posted,2026-01-30,6:03AM,,17:57:00,LBS,6010.0,6010.0,0.0,Plus Materials,,601.0,601.0,0.0,,,12,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12502,2026-01-29,Plus Monroe Warehouse,COMPLETED,GUILLOTINE (3RD SHIFT),Posted,2026-01-30,6:03AM,,17:57:00,LBS,10475.0,10475.0,0.0,Plus Materials,,1047.5,1047.5,0.0,,,195,0,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
12507,2026-01-30,Plus Monroe Warehouse,COMPLETED,AUTO-TIE BALER (1ST SHIFT),Posted,2026-02-02,5:56AM,,18:04:00,LBS,9046.0,9046.0,0.0,Plus Materials,,427.7902,427.78,0.0,,,5,6,CARL,,2026-09-17T13:18:36,2026-09-17T13:18:36
